" ",球队,时间,果,场,比赛,投篮,命中,出手,三分,命中,出手,罚球,命中,出手,篮板,前场,后场,助攻,抢断,盖帽,失误,犯规,得分
437,萨克拉门托国王,2018-04-11,胜,主,火箭83-96国王,47.5%,38,80,26.9%,7,26,65.0%,13,20,48,6,42,22,6,3,11,14,96
438,菲尼克斯太阳,2017-10-18,负,主,开拓者124-76太阳,31.5%,28,89,25.9%,7,27,72.2%,13,18,33,10,23,10,9,8,16,22,76
439,菲尼克斯太阳,2017-10-20,负,主,湖人132-130太阳,48.9%,45,92,48.3%,14,29,68.4%,26,38,50,10,40,17,8,9,20,25,130
440,菲尼克斯太阳,2017-10-21,负,客,快船130-88太阳,38.0%,27,71,25.0%,6,24,73.7%,28,38,36,4,32,19,8,3,19,27,88
441,菲尼克斯太阳,2017-10-23,胜,主,国王115-117太阳,54.5%,42,77,33.3%,10,30,85.2%,23,27,45,6,39,20,6,5,21,25,117
442,菲尼克斯太阳,2017-10-25,胜,主,爵士88-97太阳,43.8%,42,96,31.6%,6,19,77.8%,7,9,55,16,39,18,8,5,16,25,97
443,菲尼克斯太阳,2017-10-28,负,客,开拓者114-107太阳,42.5%,37,87,34.6%,9,26,80.0%,24,30,46,12,34,21,12,7,17,23,107
444,菲尼克斯太阳,2017-10-31,胜,客,篮网114-122太阳,46.9%,45,96,45.5%,10,22,91.7%,22,24,66,10,56,18,5,5,18,26,122
445,菲尼克斯太阳,2017-11-01,胜,客,奇才116-122太阳,49.4%,41,83,37.5%,9,24,81.6%,31,38,45,11,34,23,5,5,9,24,122
446,菲尼克斯太阳,2017-11-03,负,客,尼克斯120-107太阳,35.1%,34,97,28.1%,9,32,81.1%,30,37,47,20,27,17,7,3,10,25,107
447,菲尼克斯太阳,2017-11-05,负,客,马刺112-95太阳,45.7%,37,81,34.8%,8,23,59.1%,13,22,45,11,34,23,5,4,18,16,95
448,菲尼克斯太阳,2017-11-06,负,主,篮网98-92太阳,34.9%,30,86,24.0%,6,25,74.3%,26,35,52,14,38,13,8,7,17,29,92
449,菲尼克斯太阳,2017-11-08,负,主,热火126-115太阳,45.5%,40,88,41.4%,12,29,76.7%,23,30,34,6,28,20,4,2,11,29,115
450,菲尼克斯太阳,2017-11-10,负,主,魔术128-112太阳,46.8%,44,94,20.8%,5,24,76.0%,19,25,40,12,28,13,8,5,15,29,112
